frame,timestamp,gripL_ow,gripL_ox,gripL_oy,gripL_oz,gripL_px,gripL_py,gripL_pz,gripR_ow,gripR_ox,gripR_oy,gripR_oz,gripR_px,gripR_py,gripR_pz,clutch,gripL_jaw_p,gripL_jaw_f,gripR_jaw_p,gripR_jaw_f,omniL_ow,omniL_ox,omniL_oy,omniL_oz,omniL_px,omniL_py,omniL_pz,omniR_ow,omniR_ox,omniR_oy,omniR_oz,omniR_px,omniR_py,omniR_pz,omnil_fx,omnil_fy,omnil_fz,omnir_fx,omnir_fy,omnir_fz
470,1554721731,-0.115736,0.6486,0.680159,-0.321416,-0.125475,-0.089477,-0.0862047,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.278012,-0.0950787,0.600289,0.0076852,-0.115014,-0.290979,0.944444,0.100643,0.151248,-64.0764,15.5608,0.22799,-0.196944,0.946108,0.118801,24.2687,9.3165,79.8877,0,0,0,-4.90012,-3.35282,-0.41567
471,1554721740,-0.112729,0.647666,0.6825,-0.319397,-0.12568,-0.0893603,-0.0862203,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279318,-0.095842,0.600453,0.00748435,-0.115149,-0.290713,0.944501,0.100723,0,-64.1291,15.5748,0.227651,-0.197464,0.946268,0.117303,24.2809,9.87061,80.0128,0,0,0,-4.91924,-4.08986,-0.61125
472,1554721751,-0.111092,0.647175,0.683799,-0.318185,-0.125809,-0.0893149,-0.0862503,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.278992,-0.0943959,0.600289,0.00720317,-0.114299,-0.290385,0.944778,0.100035,-0.302541,-64.1817,15.5884,0.227604,-0.198057,0.946109,0.117677,24.2835,10.0222,80.0397,0,0,0,-4.93046,-4.49923,-0.725984
473,1554721772,-0.107541,0.646265,0.686674,-0.315049,-0.126093,-0.0892559,-0.0863589,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279482,-0.094195,0.600453,0.00784588,-0.113259,-0.289155,0.945395,0.0989395,-1.05905,-64.2869,15.6132,0.22727,-0.19791,0.94609,0.118716,24.2856,10.072,80.0613,0,0,0,-4.93819,-4.82756,-0.805076
474,1554721781,-0.106118,0.645914,0.687945,-0.313474,-0.126206,-0.0892473,-0.0864189,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279808,-0.0927489,0.600289,0.00780571,-0.112349,-0.28858,0.945749,0.0982745,-1.58856,-64.2869,15.6094,0.227306,-0.198374,0.94589,0.119465,24.2872,10.0201,80.0774,0,0,0,-4.93819,-4.82756,-0.805076
475,1554721790,-0.105193,0.6458,0.688723,-0.312309,-0.126268,-0.0892548,-0.0864623,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279972,-0.0919857,0.600289,0.00852876,-0.11138,-0.287758,0.946181,0.0976333,-2.34499,-64.2869,15.6013,0.227202,-0.198203,0.94585,0.120265,24.2898,9.81443,80.1042,0,0,0,-4.94077,-4.74291,-0.831415
476,1554721811,-0.104597,0.645734,0.689277,-0.311424,-0.126306,-0.0892699,-0.0864979,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279972,-0.0912626,0.600289,0.00804673,-0.109502,-0.285431,0.947272,0.0959935,-4.00896,-64.2869,15.5726,0.227097,-0.198032,0.945808,0.121065,24.294,9.55672,80.1468,0,0,0,-4.95183,-3.98759,-0.944545
477,1554721821,-0.103946,0.645537,0.690353,-0.309662,-0.126331,-0.0893089,-0.0865844,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.278992,-0.0917045,0.600289,0.00780571,-0.107425,-0.284043,0.948062,0.0946464,-5.37015,-64.2869,15.5379,0.227364,-0.198472,0.945586,0.121575,24.2929,9.35311,80.1356,0,0,0,-4.95348,-3.7369,-0.961445
478,1554721830,-0.103813,0.645525,0.69076,-0.308821,-0.126297,-0.0893237,-0.0866159,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.278175,-0.0951189,0.600126,0.00728351,-0.106527,-0.282704,0.948615,0.0941303,-6.50426,-64.2869,15.5013,0.227364,-0.198472,0.945586,0.121575,24.2929,9.35311,80.1356,0,0,0,-4.95004,-3.6557,-0.926239
479,1554721853,-0.103706,0.64557,0.691109,-0.307981,-0.126237,-0.0893375,-0.0866421,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279318,-0.0949582,0.600289,0.00784588,-0.104508,-0.280587,0.949412,0.0946827,-9.52466,-64.3093,15.32,0.228011,-0.19833,0.94542,0.121889,24.2908,9.3033,80.114,0,0,0,-4.94659,-3.57451,-0.890996
480,1554721861,-0.103615,0.645629,0.691349,-0.30735,-0.126174,-0.0893463,-0.0866591,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279808,-0.0935121,0.600289,0.00784588,-0.103764,-0.278681,0.950016,0.0950731,-11.4083,-64.2791,15.1491,0.227597,-0.198448,0.945566,0.121337,24.2902,9.2015,80.1083,0,0,0,-4.94659,-3.57451,-0.890996
481,1554721871,-0.103536,0.645695,0.691464,-0.306978,-0.126124,-0.0893555,-0.0866707,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279155,-0.0929497,0.600289,0.00760486,-0.103664,-0.276041,0.950775,0.0952995,-13.2141,-64.2488,14.9644,0.227729,-0.198238,0.945456,0.122283,24.1885,8.9459,80.1226,0,0,0,-4.94568,-3.40859,-0.881706
482,1554721894,-0.103006,0.645987,0.691981,-0.305373,-0.125852,-0.0893948,-0.0867098,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279645,-0.0932711,0.600289,0.00824758,-0.102589,-0.270012,0.95252,0.0963018,-16.8062,-64.1276,14.4152,0.227759,-0.197344,0.945532,0.123084,24.1887,8.33283,80.1245,0,0,0,-4.78049,-2.57528,-0.911751
483,1554721900,-0.102644,0.646141,0.692243,-0.304574,-0.125696,-0.089413,-0.0867216,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279155,-0.092066,0.600453,0.00764503,-0.101716,-0.265964,0.953645,0.0973525,-18.7433,-63.9617,14.0708,0.227759,-0.197344,0.945532,0.123084,24.1887,8.33283,80.1245,0,0,0,-4.78014,-1.99264,-0.90812
484,1554721911,-0.102176,0.646319,0.692559,-0.303634,-0.1255,-0.0894286,-0.0867269,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.278502,-0.0940745,0.600453,0.00744418,-0.100206,-0.260935,0.955164,0.0976406,-21.0419,-63.7655,13.5993,0.228312,-0.195973,0.945685,0.123075,24.1893,7.82146,80.1311,0,0,0,-4.78069,-1.5759,-0.913741
485,1554721934,-0.100882,0.646785,0.693261,-0.301465,-0.125043,-0.0894663,-0.0867181,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279645,-0.092307,0.600289,0.00776554,-0.0975565,-0.250483,0.95814,0.0985338,-25.4657,-63.246,12.6096,0.227927,-0.195395,0.94596,0.122594,24.3946,7.66755,80.1204,0,0,0,-4.95022,-1.07418,-0.92808
486,1554721941,-0.100525,0.646912,0.693447,-0.300884,-0.12492,-0.0894739,-0.0867114,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.278992,-0.0927891,0.600126,0.00712283,-0.0963463,-0.244246,0.959736,0.0998388,-27.9547,-62.9449,11.9886,0.227743,-0.194826,0.94614,0.122458,24.3961,7.61543,80.136,0,0,0,-5.11575,-0.908235,-0.901467
487,1554721951,-0.0999936,0.647096,0.693692,-0.300099,-0.124766,-0.0894912,-0.086704,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279318,-0.0931506,0.600126,0.00812707,-0.0945303,-0.238235,0.961299,0.101053,-29.8634,-62.7572,11.5729,0.227703,-0.194364,0.946341,0.121709,24.3961,7.61543,80.136,0,0,0,-5.11824,-0.823278,-0.926799
488,1554721971,-0.0974488,0.647921,0.694749,-0.296692,-0.124098,-0.0895701,-0.0866514,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.278828,-0.0947574,0.600126,0.00796639,-0.0919881,-0.224123,0.964483,0.105265,-33.527,-62.5916,10.7655,0.227745,-0.194299,0.94632,0.121896,24.397,7.46148,80.1451,0,0,0,-5.1197,-0.572351,-0.94166
489,1554721984,-0.0961257,0.648327,0.695244,-0.295073,-0.123781,-0.0896004,-0.0866193,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279645,-0.0930703,0.600126,0.00836809,-0.091173,-0.21681,0.966079,0.106643,-34.9989,-62.5916,10.4837,0.228065,-0.193601,0.946391,0.121857,24.2908,7.10641,80.1136,0,0,0,-4.95211,-0.406396,-0.94748
490,1554721991,-0.0942883,0.64886,0.6959,-0.292939,-0.123378,-0.0896327,-0.0865745,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279318,-0.0933113,0.600126,0.0084886,-0.0899204,-0.209572,0.967567,0.108668,-36.6152,-62.5916,10.1598,0.228232,-0.193341,0.946307,0.122606,24.2852,6.80359,80.0563,0,0,0,-4.94654,0.00642393,-0.890436
491,1554722011,-0.0905593,0.649857,0.697185,-0.288823,-0.122627,-0.0896747,-0.0864803,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279482,-0.0935925,0.600126,0.00816724,-0.0901149,-0.198023,0.969724,0.110916,-39.3268,-62.5916,9.58209,0.228209,-0.191985,0.946582,0.122658,24.2773,6.45132,79.9764,0,0,0,-4.92929,0.827562,-0.713958
492,1554722021,-0.0879535,0.650468,0.698082,-0.286074,-0.12213,-0.0896922,-0.0864118,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.280135,-0.0909814,0.600126,0.00836809,-0.090805,-0.193282,0.970438,0.112454,-40.4235,-62.5916,9.33614,0.228288,-0.191328,0.94672,0.122472,24.2708,6.30268,79.9098,0,0,0,-4.92467,1.07421,-0.666764
493,1554722043,-0.0834776,0.651325,0.699646,-0.281606,-0.121323,-0.0897046,-0.0862905,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279318,-0.0926284,0.600126,0.00792622,-0.0933496,-0.185309,0.971412,0.115352,-41.8834,-62.5916,8.99769,0.227576,-0.190708,0.947001,0.122589,24.2665,6.20364,79.8653,0,0,0,-4.91051,1.39722,-0.52191
494,1554722049,-0.0820868,0.651529,0.70014,-0.280314,-0.12109,-0.089705,-0.0862536,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.280625,-0.0903789,0.600126,0.00784588,-0.0955681,-0.180137,0.971947,0.117206,-42.6123,-62.5916,8.82397,0.22856,-0.190696,0.946811,0.122246,24.1622,6.15413,79.853,0,0,0,-4.90696,1.47794,-0.485622
495,1554722061,-0.0795441,0.651851,0.701051,-0.278011,-0.120674,-0.0897009,-0.0861846,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.278502,-0.0926686,0.600289,0.00824758,-0.097599,-0.175204,0.972341,0.119714,-43.1949,-62.5916,8.68283,0.228607,-0.190088,0.946921,0.122258,24.0595,6.05244,79.8559,0,0,0,-4.73705,1.55864,-0.465526
496,1554722071,-0.0751504,0.652264,0.702638,-0.274235,-0.120023,-0.0897014,-0.0860825,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279482,-0.0939138,0.600289,0.00784588,-0.0995815,-0.171698,0.972587,0.121152,-43.7078,-62.644,8.57204,0.229179,-0.190179,0.946829,0.121754,23.8547,5.95076,79.8686,0,0,0,-4.56959,1.72439,-0.470314
497,1554722092,-0.0673761,0.652693,0.705459,-0.267916,-0.119017,-0.0897342,-0.0859536,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.278665,-0.0933113,0.600453,0.00700232,-0.10083,-0.166998,0.973013,0.123254,-44.8198,-62.9584,8.38415,0.229112,-0.189416,0.946943,0.122182,23.8497,5.75014,79.8168,0,0,0,-4.23115,2.13651,-0.443029
498,1554722100,-0.0652653,0.652772,0.706218,-0.266243,-0.118763,-0.089749,-0.0859289,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279482,-0.094436,0.600453,0.00744418,-0.0998284,-0.165804,0.973136,0.124698,-45.4772,-63.0108,8.23116,0.229254,-0.189522,0.946966,0.121568,23.8512,5.69794,79.832,0,0,0,-4.22764,2.21714,-0.40653
499,1554722111,-0.060051,0.652951,0.708032,-0.262182,-0.118149,-0.0897966,-0.0858815,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.280298,-0.0893345,0.600453,0.00692198,-0.100921,-0.164173,0.973097,0.126268,-46.2066,-63.0633,8.05672,0.229063,-0.188954,0.947143,0.121433,23.8512,5.69794,79.832,0,0,0,-4.23003,2.30223,-0.431427
500,1554722133,-0.0516722,0.65313,0.710785,-0.256,-0.117189,-0.0899052,-0.0858358,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.280135,-0.0930301,0.600289,0.00740401,-0.103527,-0.159788,0.973199,0.128969,-47.4219,-63.0328,7.66738,0.229054,-0.188427,0.947322,0.120871,23.849,5.64848,79.8096,0,0,0,-4.23003,2.30223,-0.431427
501,1554722141,-0.0496917,0.653124,0.711432,-0.254606,-0.116973,-0.0899357,-0.0858293,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.280462,-0.0896558,0.600289,0.00784588,-0.105386,-0.158116,0.97302,0.130866,-47.8353,-62.9498,7.47376,0.229195,-0.188533,0.947345,0.120257,23.8505,5.59627,79.8249,0,0,0,-4.23003,2.30223,-0.431427
502,1554722165,-0.0442702,0.652976,0.713215,-0.250971,-0.116415,-0.0900269,-0.0858186,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.278828,-0.0936728,0.600289,0.00756469,-0.108959,-0.153362,0.973108,0.132923,-48.1899,-63.0809,7.06733,0.229003,-0.187966,0.947522,0.120121,23.852,5.54406,79.8401,0,0,0,-4.23129,2.55305,-0.444571
503,1554722171,-0.0402011,0.652703,0.714607,-0.248392,-0.116034,-0.0900961,-0.0858147,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279482,-0.0936728,0.600289,0.00736384,-0.108926,-0.152507,0.973212,0.133176,-48.3154,-63.2292,6.95971,0.229003,-0.187966,0.947522,0.120121,23.852,5.54406,79.8401,0,0,0,-4.23129,2.55305,-0.444571
504,1554722181,-0.0372911,0.652476,0.715601,-0.246576,-0.115763,-0.0901367,-0.0858048,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279808,-0.0904191,0.600289,0.0067613,-0.109707,-0.151028,0.973321,0.13342,-48.7099,-63.5258,6.70386,0.228811,-0.187398,0.947698,0.119986,23.852,5.54406,79.8401,0,0,0,-4.23129,2.55305,-0.444571
505,1554722191,-0.0334227,0.652105,0.716926,-0.244251,-0.115394,-0.0902008,-0.0857955,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.278012,-0.094195,0.600289,0.00760486,-0.109325,-0.149428,0.97366,0.133059,-49.0994,-63.7697,6.43283,0.228994,-0.186896,0.947828,0.119386,23.7478,5.49461,79.8275,0,0,0,-4.22778,2.63365,-0.40801
506,1554722212,-0.0251624,0.651242,0.719789,-0.239069,-0.114633,-0.0903861,-0.0858301,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.280952,-0.0888524,0.600289,0.00776554,-0.109169,-0.147259,0.973903,0.133827,-49.8259,-64.2157,5.71568,0.228994,-0.186896,0.947828,0.119386,23.7478,5.49461,79.8275,0,0,0,-4.06144,2.63365,-0.423965
507,1554722219,-0.0212213,0.650816,0.721145,-0.236511,-0.114281,-0.0904997,-0.0858705,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279155,-0.0927891,0.600289,0.00720317,-0.109837,-0.145491,0.974077,0.133947,-50.1343,-64.4595,5.17358,0.228801,-0.186328,0.948004,0.11925,23.7478,5.49461,79.8275,0,0,0,-4.06144,2.63365,-0.423965
508,1554722231,-0.0169036,0.650331,0.722624,-0.233666,-0.113908,-0.0906349,-0.0859253,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.278338,-0.0945565,0.600289,0.00700232,-0.110199,-0.144362,0.974137,0.134434,-50.3729,-64.7542,4.66473,0.228941,-0.186435,0.948026,0.118636,23.7478,5.49461,79.8275,0,0,0,-4.06144,2.63365,-0.423965
509,1554722255,-0.0105932,0.649534,0.724753,-0.229622,-0.113357,-0.0908481,-0.0860025,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.280462,-0.0885311,0.600289,0.00732368,-0.109212,-0.142679,0.974307,0.135801,-51.3433,-65.6973,3.77047,0.228609,-0.18576,0.948179,0.119114,23.7492,5.44239,79.8427,0,0,0,-4.06381,2.71877,-0.44875
510,1554722261,-0.00834838,0.649224,0.725452,-0.228379,-0.113134,-0.0909568,-0.0860503,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.278338,-0.0935121,0.600289,0.00796639,-0.108326,-0.141653,0.974598,0.135494,-52.1845,-66.2327,3.49033,0.228416,-0.185193,0.948353,0.118979,23.7507,5.39016,79.8579,0,0,0,-4.06381,2.71877,-0.44875
511,1554722271,-0.0056113,0.648876,0.726292,-0.226779,-0.112859,-0.0911145,-0.0861348,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279808,-0.0916643,0.600289,0.0076852,-0.10863,-0.140439,0.974724,0.135607,-52.8255,-66.5165,3.31362,0.228416,-0.185193,0.948353,0.118979,23.7521,5.33793,79.873,0,0,0,-4.06618,2.8039,-0.47351
512,1554722293,-0.000116417,0.648142,0.728023,-0.22337,-0.112287,-0.0914813,-0.0864231,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279808,-0.0906199,0.600289,0.00728351,-0.111169,-0.136241,0.974858,0.136866,-53.9898,-66.8913,2.5861,0.228418,-0.184649,0.948481,0.118805,23.6529,5.23344,79.913,0,0,0,-3.90452,2.97419,-0.538798
513,1554722302,0.00308946,0.647647,0.729065,-0.221379,-0.111966,-0.0917,-0.0866404,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279808,-0.091343,0.600289,0.007163,-0.11204,-0.133451,0.974987,0.137978,-54.1142,-67.0419,2.00383,0.228475,-0.184567,0.948411,0.119382,23.5523,5.18119,79.9379,0,0,0,-3.90687,3.05936,-0.563446
514,1554722312,0.00643139,0.647015,0.730196,-0.219418,-0.111673,-0.0919375,-0.0868353,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.280952,-0.0913831,0.600289,0.00732368,-0.112919,-0.130852,0.974985,0.139755,-54.0271,-67.1905,1.48758,0.228669,-0.184591,0.948364,0.119344,23.453,5.07666,79.9777,0,0,0,-3.7428,3.14453,-0.603888
515,1554722331,0.0145529,0.645278,0.733049,-0.214578,-0.111205,-0.0924317,-0.0871587,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.278992,-0.0927891,0.600289,0.007163,-0.115715,-0.125681,0.975247,0.140385,-53.8135,-67.7256,1.05734,0.228517,-0.183959,0.948517,0.119396,23.4552,4.8704,80.0003,0,0,0,-3.58565,3.48532,-0.717764
516,1554722341,0.0161672,0.64486,0.733677,-0.213571,-0.11114,-0.0925175,-0.0872155,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.278992,-0.0925079,0.600289,0.00704249,-0.116121,-0.124918,0.975234,0.14082,-53.7879,-68.0485,0.976746,0.227991,-0.183259,0.948713,0.119913,23.5573,4.8704,79.9906,0,0,0,-3.58451,3.65112,-0.705614
517,1554722352,0.0218008,0.643207,0.736,-0.210031,-0.11099,-0.0928087,-0.0874272,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.280625,-0.0914635,0.600289,0.00756469,-0.11633,-0.123225,0.975314,0.14158,-53.7833,-69.097,0.961995,0.227991,-0.183259,0.948713,0.119913,23.5573,4.8704,79.9906,0,0,0,-3.75096,3.65112,-0.689857
518,1554722371,0.0264764,0.641543,0.73807,-0.207299,-0.110939,-0.0930638,-0.087685,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279155,-0.0920258,0.600289,0.0076852,-0.116819,-0.121223,0.975584,0.141044,-53.7182,-70.3055,0.998511,0.227645,-0.182057,0.949038,0.11983,23.5566,4.76868,79.9831,0,0,0,-3.7498,3.81692,-0.677633
519,1554722382,0.0280627,0.640816,0.738887,-0.20643,-0.110919,-0.0931566,-0.0878432,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279482,-0.0917045,0.600289,0.00720317,-0.116952,-0.120858,0.975658,0.140734,-53.6137,-70.7541,0.910484,0.227782,-0.182164,0.949062,0.119216,23.5566,4.76868,79.9831,0,0,0,-3.7498,3.81692,-0.677633
520,1554722391,0.0290796,0.640229,0.739509,-0.20588,-0.110914,-0.0932359,-0.0880013,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.280298,-0.0892943,0.600289,0.00740401,-0.117105,-0.120745,0.975649,0.140773,-53.5168,-71.0773,0.846255,0.227782,-0.182164,0.949062,0.119216,23.5566,4.76868,79.9831,0,0,0,-3.7498,3.81692,-0.677633
521,1554722413,0.0305605,0.639357,0.740446,-0.205011,-0.110914,-0.0933708,-0.0882991,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279808,-0.089214,0.600289,0.00764503,-0.115597,-0.122036,0.975733,0.14032,-53.5384,-72.0317,0.431618,0.227862,-0.181492,0.949146,0.119419,23.4516,4.61755,79.9627,0,0,0,-3.58219,3.98271,-0.681103
522,1554722421,0.0306498,0.639313,0.740498,-0.204941,-0.110913,-0.0933811,-0.088323,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.279808,-0.089696,0.600289,0.00720317,-0.114644,-0.122494,0.975875,0.139714,-53.6361,-72.6582,0.258468,0.227533,-0.180816,0.949294,0.119898,23.4516,4.61755,79.9627,0,0,0,-3.57872,4.06325,-0.644404
523,1554722431,0.0309386,0.639257,0.740634,-0.204586,-0.11091,-0.0934824,-0.0885592,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.280298,-0.0891336,0.600289,0.0067613,-0.114081,-0.123229,0.975898,0.13937,-53.7747,-73.3756,-0.0251191,0.227571,-0.180752,0.949273,0.120087,23.4509,4.51585,79.9551,0,0,0,-3.57872,4.06325,-0.644404
524,1554722452,0.0306794,0.639533,0.740453,-0.204418,-0.110888,-0.0936185,-0.0888882,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.280625,-0.0884909,0.600289,0.00696215,-0.113674,-0.124196,0.975871,0.139029,-53.7542,-74.5428,-0.565407,0.22851,-0.180807,0.949105,0.11955,23.3502,4.46354,79.9796,0,0,0,-3.57755,4.22903,-0.632018
525,1554722462,0.0303945,0.639714,0.740308,-0.204418,-0.110885,-0.0937102,-0.0890996,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.280952,-0.0882499,0.600289,0.00752452,-0.114223,-0.124716,0.975703,0.139292,-53.6342,-75.0291,-0.939766,0.227573,-0.180207,0.949398,0.119914,23.3502,4.46354,79.9796,0,0,0,-3.41341,4.31429,-0.671999
526,1554722471,0.0302185,0.639764,0.740237,-0.204544,-0.110895,-0.0937858,-0.0892502,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.281278,-0.0869243,0.600289,0.007163,-0.115114,-0.124728,0.975543,0.139667,-53.3854,-75.389,-1.24358,0.228123,-0.17967,0.949448,0.119279,23.3502,4.46354,79.9796,0,0,0,-3.41341,4.31429,-0.671999
527,1554722495,0.0300465,0.639642,0.740274,-0.204816,-0.11097,-0.0939388,-0.0895044,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.281442,-0.0852372,0.600289,0.00704249,-0.116401,-0.124528,0.975449,0.139439,-52.5085,-76.0691,-1.62662,0.227516,-0.179746,0.949594,0.119164,23.3502,4.46354,79.9796,0,0,0,-3.41341,4.31429,-0.671999
528,1554722501,0.0300116,0.639498,0.740371,-0.204922,-0.111021,-0.0939977,-0.0895999,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.281278,-0.0845543,0.600289,0.00704249,-0.117604,-0.124364,0.975384,0.139029,-52.0518,-76.4075,-1.64223,0.227516,-0.179746,0.949594,0.119164,23.3502,4.46354,79.9796,0,0,0,-3.41341,4.31429,-0.671999
529,1554722512,0.0299713,0.639208,0.740602,-0.204995,-0.111099,-0.0940599,-0.0897148,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.281442,-0.0843534,0.600289,0.00732368,-0.118061,-0.124161,0.975469,0.138225,-51.4947,-76.8168,-1.49908,0.227322,-0.179177,0.949764,0.119029,23.3502,4.46354,79.9796,0,0,0,-3.41341,4.31429,-0.671999
530,1554722538,0.0296051,0.638564,0.741139,-0.205117,-0.111337,-0.094141,-0.0899868,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.281442,-0.0842329,0.600289,0.00772537,-0.119103,-0.126774,0.975273,0.136326,-49.7578,-78.0101,-0.790415,0.227595,-0.178399,0.949845,0.119031,23.548,4.3154,79.8926,0,0,0,-3.73581,4.55576,-0.53018
531,1554722551,0.0292449,0.638323,0.741336,-0.205205,-0.111453,-0.0941457,-0.090101,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.281605,-0.0843936,0.600289,0.00708266,-0.120016,-0.127617,0.975331,0.134313,-49.3667,-78.438,-0.591754,0.227477,-0.178245,0.949851,0.119444,23.6457,4.21668,79.8377,0,0,0,-3.73581,4.55576,-0.53018
532,1554722570,0.0282318,0.63784,0.74176,-0.205318,-0.111646,-0.0941355,-0.0902976,-0.0447668,0.866454,0.479732,-0.130806,0.116463,-0.0648935,-0.0978167,1,-0.281442,-0.0845945,0.600289,0.0067613,-0.12076,-0.13158,0.975114,0.13136,-48.9269,-79.4371,-0.558925,0.227281,-0.178221,0.949897,0.119481,23.7478,4.21668,79.8279,0,0,0,-3.89517,4.71667,-0.440617
