frame,timestamp,gripL_ow,gripL_ox,gripL_oy,gripL_oz,gripL_px,gripL_py,gripL_pz,gripR_ow,gripR_ox,gripR_oy,gripR_oz,gripR_px,gripR_py,gripR_pz,clutch,gripL_jaw_p,gripL_jaw_f,gripR_jaw_p,gripR_jaw_f,omniL_ow,omniL_ox,omniL_oy,omniL_oz,omniL_px,omniL_py,omniL_pz,omniR_ow,omniR_ox,omniR_oy,omniR_oz,omniR_px,omniR_py,omniR_pz,omnil_fx,omnil_fy,omnil_fz,omnir_fx,omnir_fy,omnir_fz
36,1555103163,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.218703,0.537387,0.739015,-0.342404,0.0999452,-0.0657206,-0.112126,1,0.599963,0.00655047,0.600126,0.00250332,0.11611,0.185507,0.912019,0.346881,-35.6786,-101.17,-35.4855,0.0973044,0.763523,-0.593005,0.236451,21.5872,-134.11,-0.467038,1.3887,-11.5062,-2.0043,0,0,0
37,1555103169,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.220586,0.533838,0.741351,-0.341698,0.0999322,-0.0656864,-0.112105,1,0.599963,0.00715301,0.599636,0.00346739,0.115582,0.185311,0.912152,0.346814,-35.6927,-101.168,-35.433,0.100719,0.762088,-0.591703,0.242828,21.5148,-133.949,0.0653413,1.41166,-11.5092,-2.08979,0,0,0
38,1555103175,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.221616,0.531825,0.742648,-0.341355,0.0999253,-0.065666,-0.112093,1,0.599963,0.00735386,0.599636,0.00362807,0.115582,0.185311,0.912152,0.346814,-35.6927,-101.168,-35.433,0.0911511,0.76523,-0.59258,0.234444,20.7593,-133.752,0.786587,1.41166,-11.5092,-2.08979,0,0,0
39,1555103186,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.223416,0.528514,0.744826,-0.340577,0.0999153,-0.0656261,-0.112072,1,0.599963,0.0065103,0.599799,0.00298535,0.114999,0.185089,0.912225,0.346932,-35.6927,-101.168,-35.433,0.0911511,0.76523,-0.59258,0.234444,20.7593,-133.752,0.786587,1.41166,-11.5092,-2.08979,0,0,0
40,1555103211,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.228101,0.521424,0.749873,-0.33731,0.0999061,-0.065533,-0.112016,1,0.599963,0.00707267,0.599473,0.00350756,0.114992,0.184626,0.912231,0.347166,-35.6927,-101.168,-35.433,0.0484946,0.774124,-0.606854,0.173516,16.9778,-134.2,-0.396056,1.41166,-11.5092,-2.08979,0,0,0
41,1555103215,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.231235,0.517477,0.752915,-0.334465,0.0999032,-0.0654701,-0.111988,1,0.599963,0.00683165,0.599473,0.00402976,0.114416,0.184867,0.912299,0.34705,-35.6927,-101.168,-35.433,0.0350365,0.774089,-0.61345,0.152442,15.5527,-134.342,-0.728171,1.41166,-11.5092,-2.08979,0,0,0
42,1555103238,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.234422,0.513885,0.755833,-0.331188,0.0999013,-0.065391,-0.111973,1,0.599963,0.00727352,0.599799,0.00286484,0.112888,0.185493,0.912479,0.346743,-35.5834,-101.168,-35.4037,0.0218728,0.771732,-0.621579,0.13263,13.7989,-134.451,-0.940322,1.23346,-11.5092,-2.13756,0,0,0
43,1555103249,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.240641,0.508454,0.761043,-0.32308,0.0999425,-0.0652002,-0.111957,1,0.599963,0.00727352,0.599799,0.00419044,0.112287,0.185998,0.912295,0.347153,-35.5834,-101.168,-35.4037,0.000592422,0.760707,-0.641221,0.100796,9.79355,-134.498,-0.814869,1.23346,-11.5092,-2.13756,0,0,0
44,1555103260,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.243425,0.506891,0.763161,-0.31842,0.0999974,-0.0651017,-0.111947,1,0.599963,0.00679148,0.599309,0.0041101,0.111687,0.186503,0.912109,0.347562,-35.5815,-101.06,-35.4107,-0.00610325,0.75443,-0.649856,0.0921159,8.20866,-134.498,-0.729739,1.23043,-11.6862,-2.12624,0,0,0
45,1555103270,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.245709,0.506151,0.764777,-0.313934,0.100069,-0.0650137,-0.111937,1,0.599963,0.00642996,0.599799,0.00290501,0.111632,0.186477,0.912051,0.347747,-35.5656,-100.953,-35.4702,-0.017959,0.740615,-0.667183,0.0776851,5.03682,-134.498,-0.604465,1.20448,-11.8602,-2.02927,0,0,0
