frame,timestamp,gripL_ow,gripL_ox,gripL_oy,gripL_oz,gripL_px,gripL_py,gripL_pz,gripR_ow,gripR_ox,gripR_oy,gripR_oz,gripR_px,gripR_py,gripR_pz,clutch,gripL_jaw_p,gripL_jaw_f,gripR_jaw_p,gripR_jaw_f,omniL_ow,omniL_ox,omniL_oy,omniL_oz,omniL_px,omniL_py,omniL_pz,omniR_ow,omniR_ox,omniR_oy,omniR_oz,omniR_px,omniR_py,omniR_pz,omnil_fx,omnil_fy,omnil_fz,omnir_fx,omnir_fy,omnir_fz
27,1516914753,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164817,0.677531,0.679139,-0.229255,0.0998084,-0.0660121,-0.11157,0,0.599963,4.29841e-05,0.599799,0.00145891,-0.0739582,0.0603209,0.954696,0.281862,52.8062,-96.3723,-17.7207,0.243868,0.0166558,0.925314,0.289906,7.84381,-95.2232,-12.1249,-3.68888,-0.36676,2.21097,-3.57472,22.0845,10.421
28,1516914759,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164817,0.677531,0.679139,-0.229255,0.0998084,-0.0660121,-0.11157,1,0.599963,4.29841e-05,0.599799,0.00165976,-0.0739465,0.0604573,0.954512,0.282459,52.8062,-96.3723,-17.7207,0.243277,0.0164705,0.925469,0.289917,7.84381,-95.2232,-12.1249,-3.81277,-0.36676,2.25437,-3.57472,22.0845,10.421
29,1516914769,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164817,0.677531,0.679139,-0.229255,0.0998084,-0.0660121,-0.11157,1,0.599963,4.29841e-05,0.599799,0.00165976,-0.0739465,0.0604573,0.954512,0.282459,52.8062,-96.3723,-17.7207,0.243927,0.0165819,0.925489,0.289299,7.84381,-95.2232,-12.1249,-3.81277,-0.36676,2.25437,-3.57472,22.0845,10.421
30,1516914795,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164817,0.677531,0.679139,-0.229255,0.0998084,-0.0660121,-0.11157,1,0.599963,-0.000720239,0.599799,0.00157942,-0.074339,0.0605734,0.954482,0.282434,52.93,-96.3723,-17.7642,0.243336,0.016338,0.925704,0.289124,7.84649,-95.2135,-12.0715,-4.06049,-0.36676,2.34133,-3.57472,22.0845,10.421
31,1516914799,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.165035,0.6777,0.678996,-0.22902,0.0998113,-0.0660003,-0.111586,1,0.599963,-0.000117694,0.599799,0.00161959,-0.074547,0.0604948,0.954651,0.281825,52.992,-96.3723,-17.786,0.243336,0.016338,0.925704,0.289124,7.84649,-95.2135,-12.0715,-4.06049,-0.36676,2.34133,-3.57472,22.0845,10.421
32,1516914809,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.165787,0.678336,0.678453,-0.228203,0.0998315,-0.0659537,-0.111621,1,0.599963,2.81447e-06,0.599963,0.000976871,-0.0747433,0.0605527,0.954635,0.281812,53.0539,-96.3723,-17.8078,0.243087,0.0164121,0.925637,0.289542,7.91319,-95.1497,-12.0265,-4.30814,-0.36676,2.42849,-3.57472,22.0845,10.421
33,1516914839,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.169734,0.684289,0.672693,-0.224551,0.0999158,-0.06579,-0.111713,1,0.599963,-0.000198034,0.599799,0.000615344,-0.0745256,0.0608487,0.954652,0.281749,53.1777,-96.3723,-17.8515,0.242766,0.0163391,0.926031,0.288556,8.04698,-95.0761,-11.9315,-4.55571,-0.36676,2.51585,-3.57472,22.0845,10.421
34,1516914849,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.171118,0.686826,0.670124,-0.223432,0.0999355,-0.0657637,-0.111727,1,0.599963,-7.75248e-05,0.599963,0.000976871,-0.0745256,0.0608487,0.954652,0.281749,53.1777,-96.3723,-17.8515,0.243358,0.0164643,0.925934,0.28836,8.04972,-95.0664,-11.8781,-4.55571,-0.36676,2.51585,-3.57472,22.0845,10.421
35,1516914876,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.175253,0.694732,0.661815,-0.220535,0.0999792,-0.0657265,-0.111742,1,0.599963,-0.000519391,0.599473,0.00145891,-0.0747219,0.0609066,0.954637,0.281736,53.2395,-96.3723,-17.8734,0.242429,0.0167505,0.926304,0.287937,8.18371,-94.9926,-11.7832,-4.55571,-0.36676,2.51585,-3.57472,22.0845,10.421
36,1516914880,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.17747,0.698439,0.65763,-0.219568,0.0999947,-0.0657233,-0.11174,1,0.599963,4.29841e-05,0.599309,0.00270417,-0.0749182,0.0609646,0.954622,0.281724,53.3014,-96.3723,-17.8953,0.241647,0.0165075,0.926626,0.287573,8.25344,-94.9188,-11.6851,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
37,1516914889,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.17747,0.698439,0.65763,-0.219568,0.0999947,-0.0657233,-0.11174,1,0.599963,4.29841e-05,0.599309,0.00270417,-0.0749182,0.0609646,0.954622,0.281724,53.3014,-96.3723,-17.8953,0.242049,0.0166911,0.92658,0.287373,8.32069,-94.909,-11.6352,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
38,1516914911,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.188504,0.713615,0.638547,-0.217894,0.100023,-0.0657742,-0.111684,1,0.599963,2.81447e-06,0.599799,0.00129823,-0.0749182,0.0609646,0.954622,0.281724,53.3014,-96.3723,-17.8953,0.24142,0.0167659,0.926731,0.287412,8.5227,-94.8793,-11.4855,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
39,1516914920,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.192817,0.718697,0.631457,-0.218079,0.10002,-0.0658106,-0.111651,1,0.599963,-0.000278373,0.599799,0.0013384,-0.0749182,0.0609646,0.954622,0.281724,53.3014,-96.3723,-17.8953,0.241141,0.0171594,0.927119,0.28637,8.6573,-94.8052,-11.3911,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
40,1516914942,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.202523,0.729329,0.615587,-0.219355,0.0999874,-0.0659078,-0.111558,1,0.599963,-0.0006399,0.599963,0.000535005,-0.0749182,0.0609646,0.954622,0.281724,53.3014,-96.3723,-17.8953,0.240972,0.0171598,0.927571,0.285044,8.93635,-94.6807,-11.0377,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
41,1516914958,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.208168,0.735167,0.606268,-0.220533,0.0999546,-0.0659691,-0.111495,1,0.599963,-0.000760409,0.600289,0.000253817,-0.0749182,0.0609646,0.954622,0.281724,53.3014,-96.3723,-17.8953,0.240401,0.017156,0.927894,0.284476,9.14278,-94.6401,-10.8356,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
42,1516914968,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.212581,0.739541,0.598939,-0.221722,0.0999207,-0.0660236,-0.111439,1,0.599963,0.000243832,0.599963,0.000454666,-0.0749182,0.0609646,0.954622,0.281724,53.3014,-96.3723,-17.8953,0.240231,0.0172712,0.928228,0.283521,9.41456,-94.599,-10.6378,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
