frame,timestamp,gripL_ow,gripL_ox,gripL_oy,gripL_oz,gripL_px,gripL_py,gripL_pz,gripR_ow,gripR_ox,gripR_oy,gripR_oz,gripR_px,gripR_py,gripR_pz,clutch,gripL_jaw_p,gripL_jaw_f,gripR_jaw_p,gripR_jaw_f,omniL_ow,omniL_ox,omniL_oy,omniL_oz,omniL_px,omniL_py,omniL_pz,omniR_ow,omniR_ox,omniR_oy,omniR_oz,omniR_px,omniR_py,omniR_pz,omnil_fx,omnil_fy,omnil_fz,omnir_fx,omnir_fy,omnir_fz
388,1516399041,-0.0789274,0.722483,0.64247,-0.242941,-0.141768,-0.0847967,-0.087908,0.0566613,0.844129,0.518404,-0.124469,0.109427,-0.0609324,-0.100426,1,0.600453,0.00450181,-0.289119,-0.0562247,0.00546776,-0.231261,0.964976,0.123731,-21.3114,-43.5912,20.6961,0.226881,-0.0500963,0.962626,0.139163,28.4885,-11.5873,49.6597,0,0,0,0,0,0
389,1516399049,-0.0807893,0.723747,0.641401,-0.241388,-0.14163,-0.0847984,-0.0876368,0.0567112,0.844189,0.518215,-0.124829,0.109304,-0.0608804,-0.100369,1,0.600453,0.00450181,-0.289119,-0.0542966,0.0059101,-0.23191,0.964807,0.123819,-21.6164,-42.8763,20.6091,0.226945,-0.0494824,0.962657,0.139061,28.5781,-11.5873,49.648,0,0,0,0,0,0
390,1516399091,-0.0835155,0.725292,0.639937,-0.239703,-0.141373,-0.0848395,-0.087092,0.0567304,0.844291,0.51788,-0.125516,0.109056,-0.0607851,-0.100273,1,0.600779,0.00329673,-0.288466,-0.0556222,0.00465329,-0.233507,0.964367,0.124292,-22.4613,-40.6822,20.4291,0.226424,-0.050303,0.962896,0.137964,28.7632,-11.6864,49.6689,0,0,0,0,0,0
391,1516399113,-0.0846931,0.725571,0.639499,-0.239614,-0.141215,-0.0849124,-0.0866939,0.0563519,0.844435,0.517519,-0.126203,0.108797,-0.0606916,-0.100221,1,0.600616,0.00261384,-0.288302,-0.0548991,0.00409357,-0.236146,0.96368,0.124652,-22.9804,-38.4231,20.1654,0.226846,-0.0509449,0.96283,0.137492,28.7779,-11.9344,49.7798,0,0,0,0,0,0
392,1516399121,-0.0850682,0.725459,0.63945,-0.239951,-0.141137,-0.0849475,-0.0864785,0.0561929,0.844487,0.517438,-0.126258,0.108771,-0.0606821,-0.100223,1,0.600126,0.00454198,-0.288302,-0.055823,0.0041326,-0.23674,0.963511,0.124831,-23.1291,-37.7644,20.0943,0.227214,-0.0513689,0.962673,0.137824,28.7789,-12.0738,49.7877,0,0,0,0,0,0
393,1516399126,-0.085583,0.725284,0.639389,-0.240461,-0.141027,-0.0849858,-0.0861858,0.0558823,0.844601,0.517253,-0.126395,0.108721,-0.0606617,-0.100235,1,0.600616,0.00329673,-0.288629,-0.0569478,0.00421553,-0.237356,0.963311,0.125205,-23.2769,-37.2336,20.0179,0.227283,-0.0515146,0.962737,0.137209,28.7847,-12.1731,49.8318,0,0,0,0,0,0
394,1516399136,-0.086064,0.72514,0.639304,-0.240947,-0.14093,-0.0850191,-0.085918,0.0555203,0.844743,0.517027,-0.126532,0.108683,-0.0606452,-0.10026,1,0.600616,0.0029352,-0.288792,-0.0557427,0.00421553,-0.237356,0.963311,0.125205,-23.2769,-37.2336,20.0179,0.227283,-0.0515146,0.962737,0.137209,28.7847,-12.1731,49.8318,0,0,0,0,0,0
395,1516399161,-0.0871264,0.724833,0.639056,-0.242144,-0.140743,-0.0851058,-0.0853393,0.054598,0.845056,0.516624,-0.126487,0.10865,-0.0606281,-0.100336,1,0.600616,0.00450181,-0.288792,-0.0548188,0.00401618,-0.239296,0.962784,0.125572,-23.578,-35.8919,19.9092,0.228145,-0.0527238,0.962575,0.136453,28.7886,-12.3622,49.8615,0,0,0,0,0,0
396,1516399166,-0.0876842,0.724678,0.638911,-0.242789,-0.140664,-0.0851575,-0.085052,0.0537155,0.845393,0.516189,-0.12639,0.108648,-0.0606278,-0.100395,1,0.600779,0.00369842,-0.288792,-0.0552205,0.00365217,-0.240006,0.962658,0.125192,-23.5785,-35.5113,19.9134,0.228829,-0.0527822,0.962492,0.135871,28.7886,-12.3622,49.8615,0,0,0,0,0,0
397,1516399176,-0.0876842,0.724678,0.638911,-0.242789,-0.140664,-0.0851575,-0.085052,0.0526312,0.845836,0.515576,-0.126381,0.108645,-0.0606264,-0.100449,1,0.600779,0.00369842,-0.288792,-0.0552205,0.00365217,-0.240006,0.962658,0.125192,-23.5785,-35.5113,19.9134,0.228829,-0.0527822,0.962492,0.135871,28.7886,-12.3622,49.8615,0,0,0,0,0,0
398,1516399202,-0.089256,0.724308,0.638478,-0.244455,-0.140535,-0.0852711,-0.0843915,0.0515012,0.84635,0.514953,-0.12595,0.108639,-0.0606239,-0.100482,1,0.600616,0.00329673,-0.288466,-0.055823,0.0020669,-0.241117,0.962352,0.125443,-23.522,-34.7158,20.0904,0.229338,-0.0534951,0.962458,0.134972,28.7838,-12.4022,49.8251,0,0,0,0,0,0
399,1516399206,-0.0898614,0.724115,0.638338,-0.245166,-0.140512,-0.0853132,-0.084139,0.0509503,0.84631,0.515109,-0.125805,0.108638,-0.060621,-0.100498,1,0.600779,0.00313605,-0.288466,-0.0564657,0.00197574,-0.241069,0.962415,0.125054,-23.525,-34.5115,20.1144,0.229407,-0.0536404,0.962519,0.134357,28.779,-12.4423,49.7887,0,0,0,0,0,0
400,1516399216,-0.0904553,0.723849,0.638284,-0.245874,-0.14049,-0.0853516,-0.0838963,0.050455,0.846538,0.514827,-0.125624,0.108638,-0.0606208,-0.100502,1,0.600616,0.00349757,-0.288629,-0.0560239,0.00197574,-0.241069,0.962415,0.125054,-23.525,-34.5115,20.1144,0.229407,-0.0536404,0.962519,0.134357,28.779,-12.4423,49.7887,0,0,0,0,0,0
401,1516399243,-0.0916825,0.723129,0.638409,-0.247209,-0.140491,-0.085443,-0.0834097,0.0492609,0.847173,0.513925,-0.125507,0.108636,-0.0606353,-0.100516,1,0.601106,0.00168994,-0.288302,-0.056064,0.00125771,-0.241752,0.962257,0.124966,-23.3672,-34.2087,20.1119,0.230248,-0.0544836,0.962212,0.134781,28.7646,-12.5623,49.6794,0,0,0,0,0,0
402,1516399256,-0.092864,0.722646,0.638283,-0.248503,-0.140516,-0.0855255,-0.0831072,0.0490171,0.847425,0.513468,-0.125772,0.108646,-0.0606637,-0.100549,1,0.600943,0.00209164,-0.288629,-0.0563854,-0.000131454,-0.242972,0.961862,0.12564,-23.0658,-33.8496,20.2198,0.230376,-0.0543395,0.96217,0.134918,28.7453,-12.7222,49.5334,0,0,0,0,0,0
403,1516399281,-0.09308,0.722052,0.638504,-0.249579,-0.140555,-0.0855532,-0.0829909,0.0491527,0.847541,0.513217,-0.125963,0.108652,-0.0606964,-0.100585,1,0.600779,0.00148909,-0.288629,-0.0554615,-0.000343327,-0.244181,0.961539,0.125772,-22.7723,-33.638,20.3958,0.230389,-0.0545856,0.962007,0.135955,28.6346,-12.9714,49.3843,0,0,0,0,0,0
404,1516399286,-0.0936166,0.721808,0.638404,-0.250339,-0.140613,-0.0855348,-0.0829205,0.0492022,0.847489,0.513289,-0.125998,0.108655,-0.0607086,-0.100599,1,0.600943,0.00233265,-0.288629,-0.0544974,0.000141371,-0.245755,0.961303,0.124502,-22.4223,-33.4394,20.7643,0.231063,-0.0542098,0.961755,0.136743,28.6182,-13.1804,49.2597,0,0,0,0,0,0
405,1516399296,-0.0945419,0.721642,0.638187,-0.251023,-0.140685,-0.0854793,-0.0828661,0.0492825,0.847457,0.513304,-0.126118,0.108663,-0.0607195,-0.100619,1,0.601106,0.00116773,-0.288629,-0.0559837,0.000141371,-0.245755,0.961303,0.124502,-22.4223,-33.4394,20.7643,0.230535,-0.0538645,0.961745,0.137837,28.595,-13.5183,49.0831,0,0,0,0,0,0
406,1516399321,-0.0970263,0.721409,0.637826,-0.251663,-0.140802,-0.0853628,-0.0827979,0.050154,0.847474,0.51303,-0.126778,0.108694,-0.0607726,-0.100716,1,0.60127,0.0016096,-0.288629,-0.0555017,-2.31148e-05,-0.250867,0.960337,0.121734,-21.5723,-32.9818,21.6072,0.231216,-0.053487,0.961512,0.138465,28.388,-14.2629,48.8909,0,0,0,0,0,0
407,1516399326,-0.0987527,0.721119,0.63772,-0.252088,-0.140886,-0.0852766,-0.0827545,0.0506674,0.847528,0.512805,-0.127121,0.108721,-0.0608076,-0.100791,1,0.601106,0.00056519,-0.288466,-0.0554615,0.000410224,-0.252678,0.959957,0.120977,-21.3508,-32.8463,21.7481,0.231216,-0.053487,0.961512,0.138465,28.388,-14.2629,48.8909,0,0,0,0,0,0
408,1516399336,-0.0987527,0.721119,0.63772,-0.252088,-0.140886,-0.0852766,-0.0827545,0.0506674,0.847528,0.512805,-0.127121,0.108721,-0.0608076,-0.100791,1,0.601106,0.00056519,-0.288466,-0.0554615,0.000410224,-0.252678,0.959957,0.120977,-21.3508,-32.8463,21.7481,0.232802,-0.0533664,0.960931,0.139884,28.1838,-15.0563,48.7175,0,0,0,0,0,0
409,1516399359,-0.103638,0.720493,0.637077,-0.253541,-0.141061,-0.0851199,-0.082651,0.0518885,0.847729,0.512119,-0.128053,0.108812,-0.060901,-0.101041,1,0.601106,-7.75248e-05,-0.289119,-0.055341,0.000111041,-0.256272,0.959275,0.118816,-20.7677,-32.5371,22.206,0.233388,-0.0537764,0.960811,0.139573,27.9691,-15.7881,48.4607,0,0,0,0,0,0
410,1516399376,-0.107195,0.719777,0.637002,-0.254281,-0.141225,-0.0849973,-0.0825622,0.052386,0.848038,0.511424,-0.128581,0.108885,-0.060979,-0.101251,1,0.601433,0.000685698,-0.288466,-0.0563452,-0.000795353,-0.257731,0.958994,0.117921,-20.4739,-32.4211,22.4226,0.23461,-0.0539514,0.960466,0.139832,27.941,-16.1622,48.2423,0,0,0,0,0,0
411,1516399401,-0.109648,0.719045,0.637216,-0.254769,-0.141374,-0.0848683,-0.082504,0.052749,0.848448,0.510589,-0.129046,0.108934,-0.0610572,-0.101443,1,0.600943,0.00136858,-0.288792,-0.0546179,-0.00207045,-0.260133,0.95871,0.114894,-19.6139,-31.846,23.3186,0.236056,-0.0544209,0.960018,0.140292,27.5894,-17.2803,47.6162,0,0,0,0,0,0
412,1516399433,-0.113307,0.717497,0.638207,-0.255053,-0.141599,-0.0846163,-0.0823231,0.0530348,0.849071,0.509377,-0.129616,0.109043,-0.0612003,-0.10175,1,0.601106,0.000926716,-0.288792,-0.0550598,-0.00140407,-0.264176,0.958179,0.110011,-19.1041,-30.6612,24.6021,0.237156,-0.0551418,0.959712,0.140246,27.3586,-18.2107,47.2199,0,0,0,0,0,0
413,1516399437,-0.113703,0.717365,0.638297,-0.255022,-0.141613,-0.0845909,-0.0822985,0.0530654,0.84916,0.509207,-0.129692,0.109056,-0.0612183,-0.101789,1,0.601106,0.000243832,-0.288629,-0.0549393,-0.00103496,-0.26655,0.957818,0.107397,-18.9936,-29.9456,25.1085,0.237176,-0.0554083,0.959637,0.140617,27.3307,-18.719,47.0002,0,0,0,0,0,0
414,1516399446,-0.116155,0.7166,0.638787,-0.254842,-0.141682,-0.084436,-0.0821419,0.053134,0.849525,0.508507,-0.130017,0.109093,-0.0612882,-0.101946,1,0.601106,0.00056519,-0.288629,-0.0556623,-0.000692109,-0.268133,0.957573,0.105636,-18.9552,-29.3367,25.5378,0.237981,-0.0557564,0.959416,0.140635,27.2212,-19.0997,46.8459,0,0,0,0,0,0
415,1516399469,-0.119193,0.716043,0.638974,-0.254535,-0.14171,-0.0842719,-0.0819421,0.0528976,0.849833,0.507955,-0.130261,0.109133,-0.061361,-0.102113,1,0.60127,0.000605359,-0.288466,-0.0557828,0.000261294,-0.272883,0.956592,0.102304,-19.0018,-28.2292,26.0147,0.238141,-0.0567414,0.959377,0.140233,27.103,-19.8334,46.6213,0,0,0,0,0,0
416,1516399479,-0.120903,0.715733,0.639067,-0.254366,-0.141719,-0.0841763,-0.0818244,0.0527633,0.849936,0.507778,-0.130329,0.109148,-0.0613863,-0.102174,1,0.601106,-0.000318543,-0.288466,-0.0556222,0.00164532,-0.275154,0.956148,0.100344,-19.1007,-27.7692,26.1999,0.23814,-0.0571432,0.959355,0.140223,27.0819,-20.2128,46.4536,0,0,0,0,0,0
417,1516399489,-0.122298,0.715528,0.639069,-0.25427,-0.141727,-0.0841181,-0.0817356,0.0524247,0.850145,0.507427,-0.130473,0.109183,-0.0614426,-0.10231,1,0.601106,-0.000318543,-0.288629,-0.0560239,0.00189144,-0.277438,0.955618,0.0990878,-19.1929,-27.2908,26.3157,0.238308,-0.0577164,0.959337,0.139824,26.9821,-20.5156,46.3733,0,0,0,0,0,0
418,1516399513,-0.126922,0.715117,0.638584,-0.254379,-0.141699,-0.0839758,-0.081478,0.0514849,0.85057,0.506763,-0.130659,0.109234,-0.0615398,-0.102562,1,0.601106,-3.73552e-05,-0.288629,-0.0554615,0.00299082,-0.281119,0.95481,0.0964395,-19.3086,-26.4478,26.6682,0.238167,-0.0587378,0.959361,0.139477,26.9638,-21.083,46.2278,0,0,0,0,0,0
419,1516399523,-0.129671,0.714875,0.638234,-0.254552,-0.141675,-0.0838959,-0.0813263,0.0508793,0.85078,0.50645,-0.130743,0.109249,-0.0615839,-0.102688,1,0.601106,-0.000439052,-0.288629,-0.055582,0.00311708,-0.282909,0.954387,0.095388,-19.3273,-25.9855,26.857,0.238431,-0.0589168,0.959471,0.138187,26.9544,-21.2972,46.1532,0,0,0,0,0,0
420,1516399534,-0.132238,0.714607,0.637946,-0.254704,-0.141655,-0.0838235,-0.081184,0.0501628,0.851006,0.506147,-0.130722,0.109259,-0.0616258,-0.102812,1,0.60127,-3.73552e-05,-0.288629,-0.0556222,0.00390093,-0.28466,0.953931,0.0947078,-19.3439,-25.6026,27.0248,0.23754,-0.0593082,0.959611,0.138576,27.0234,-21.587,45.9899,0,0,0,0,0,0
421,1516399554,-0.136816,0.714164,0.637302,-0.25514,-0.141633,-0.0837011,-0.080927,0.0488568,0.851299,0.505784,-0.13071,0.109255,-0.0617074,-0.103035,1,0.600943,0.000324172,-0.288629,-0.055582,0.00294246,-0.286735,0.953498,0.0928174,-19.374,-24.6581,27.3288,0.238173,-0.059994,0.959411,0.138581,26.9776,-22.2911,45.6267,0,0,0,0,0,0
422,1516399560,-0.137581,0.714053,0.63723,-0.255221,-0.14163,-0.0836802,-0.0808804,0.0486066,0.851366,0.505692,-0.130725,0.109254,-0.0617255,-0.103081,1,0.60127,-7.75248e-05,-0.288629,-0.0554615,0.00261314,-0.287669,0.953243,0.0925568,-19.3074,-24.2252,27.4774,0.238324,-0.0597607,0.959342,0.138902,26.9582,-22.5796,45.4729,0,0,0,0,0,0
423,1516399567,-0.141231,0.713299,0.637062,-0.255754,-0.141617,-0.0835699,-0.0806065,0.0483612,0.851434,0.505592,-0.13076,0.109254,-0.0617497,-0.103138,1,0.60127,-0.000760409,-0.288466,-0.0555418,0.0029245,-0.289026,0.952881,0.0920534,-19.3212,-23.792,27.6171,0.238265,-0.0600143,0.959254,0.139502,26.9364,-22.9556,45.2999,0,0,0,0,0,0
424,1516399599,-0.146433,0.712148,0.636745,-0.256823,-0.141622,-0.0834124,-0.0801747,0.0476619,0.851646,0.505193,-0.131174,0.109285,-0.0618897,-0.103455,1,0.60127,-0.00068007,-0.288629,-0.0555418,0.00230316,-0.29193,0.952288,0.0889904,-19.4686,-22.2965,28.2835,0.238345,-0.0605555,0.959124,0.140024,26.8828,-23.9186,44.8745,0,0,0,0,0,0
425,1516399614,-0.148568,0.71156,0.636762,-0.257184,-0.141605,-0.0833303,-0.0799812,0.0474067,0.851729,0.505024,-0.131382,0.109291,-0.06195,-0.103594,1,0.601433,-0.000921087,-0.288629,-0.0561042,0.00206515,-0.29333,0.951964,0.0878494,-19.5715,-21.7962,28.4976,0.237772,-0.0613937,0.959225,0.139939,26.841,-24.7171,44.5428,0,0,0,0,0,0
426,1516399644,-0.152997,0.710146,0.63698,-0.257955,-0.141559,-0.0831465,-0.0795379,0.0464215,0.851845,0.504821,-0.131758,0.109321,-0.0620992,-0.103936,1,0.60127,-0.000921087,-0.288629,-0.0555017,0.00210599,-0.296921,0.950974,0.0865018,-19.7839,-20.3405,28.9851,0.238515,-0.063111,0.95911,0.13869,26.7637,-26.0465,43.93,0,0,0,0,0,0
427,1516399647,-0.15365,0.709952,0.637009,-0.258027,-0.141553,-0.0831214,-0.079476,0.0462959,0.851871,0.504784,-0.13178,0.109324,-0.0621135,-0.103967,1,0.601106,-0.00059973,-0.288629,-0.055823,0.00242862,-0.297293,0.950909,0.0859291,-19.79,-20.2268,29.0459,0.238148,-0.0630082,0.959231,0.138537,26.7386,-26.3674,43.7306,0,0,0,0,0,0
428,1516399680,-0.157812,0.708934,0.636783,-0.258872,-0.141491,-0.0829594,-0.0790677,0.0450749,0.852056,0.50456,-0.131865,0.109365,-0.0622593,-0.104281,1,0.60127,-0.0006399,-0.288629,-0.055823,0.00212821,-0.301464,0.949654,0.0852722,-20.3477,-18.6803,29.685,0.237024,-0.0647442,0.959478,0.13795,26.6573,-27.7756,43.0858,0,0,0,0,0,0
429,1516399695,-0.158973,0.708661,0.636607,-0.259341,-0.141443,-0.0828968,-0.0789298,0.0444788,0.852082,0.504565,-0.131875,0.109385,-0.0623246,-0.104421,1,0.601106,-0.0010416,-0.288629,-0.0557828,0.00233064,-0.302457,0.949378,0.0848214,-20.529,-18.3366,29.847,0.237121,-0.0652805,0.959538,0.137106,26.6417,-28.1593,42.9627,0,0,0,0,0,0
430,1516399718,-0.160952,0.708154,0.636308,-0.260241,-0.141339,-0.0827792,-0.0786804,0.0424305,0.852166,0.504621,-0.131792,0.109429,-0.0625266,-0.104851,1,0.60127,-0.000238203,-0.288629,-0.0559033,0.000632061,-0.302712,0.949255,0.0853192,-20.9822,-17.7909,30.2374,0.236689,-0.0655381,0.95962,0.137158,26.5982,-28.6719,42.6175,0,0,0,0,0,0
431,1516399736,-0.161697,0.707872,0.636229,-0.260738,-0.141291,-0.0827235,-0.0785653,0.0418535,0.85219,0.50464,-0.131755,0.109432,-0.0625808,-0.104957,1,0.60127,-0.00144329,-0.288629,-0.0559033,-8.97968e-05,-0.302203,0.949383,0.0857024,-21.1546,-17.7236,30.305,0.236817,-0.0664738,0.959677,0.136083,26.5496,-29.0813,42.2319,0,0,0,0,0,0
432,1516399762,-0.162619,0.706983,0.636494,-0.261927,-0.141147,-0.0825846,-0.0783018,0.0400926,0.852391,0.504508,-0.131503,0.109436,-0.0627332,-0.105215,1,0.601106,-0.00112194,-0.288629,-0.0560239,-0.00184423,-0.300479,0.94983,0.0867925,-21.4098,-17.7856,30.3727,0.237517,-0.0675072,0.959751,0.133816,26.5848,-29.4383,41.8145,0,0,0,0,0,0
433,1516399766,-0.16206,0.706515,0.636894,-0.262563,-0.14109,-0.0825434,-0.0782237,0.0382433,0.852668,0.504348,-0.13087,0.109411,-0.0628434,-0.105381,1,0.600943,-0.000760409,-0.288466,-0.0552606,-0.00208734,-0.299059,0.950135,0.0883301,-21.5788,-17.8813,30.4066,0.236832,-0.0674604,0.959936,0.133729,26.6557,-29.545,41.6813,0,0,0,0,0,0
434,1516399802,-0.158778,0.706551,0.637181,-0.263773,-0.141002,-0.0825052,-0.0781617,0.0347451,0.852938,0.504513,-0.129444,0.109321,-0.0630549,-0.105637,1,0.601106,-0.000760409,-0.288302,-0.0557427,-0.00132876,-0.297613,0.95044,0.0899342,-21.917,-18.0728,30.4736,0.237589,-0.067718,0.959883,0.132629,26.6901,-29.8998,41.2621,0,0,0,0,0,0
435,1516399815,-0.157999,0.706899,0.63702,-0.263696,-0.140965,-0.0824923,-0.0781773,0.0339735,0.853138,0.504302,-0.129152,0.109295,-0.0631193,-0.105697,1,0.601106,-0.000921087,-0.288302,-0.0559033,-0.000542101,-0.297078,0.950554,0.0905051,-21.9226,-18.1687,30.5248,0.237806,-0.0676512,0.959902,0.132136,26.6692,-30.0413,41.0984,0,0,0,0,0,0
436,1516399838,-0.157177,0.708623,0.635869,-0.262336,-0.140907,-0.0824524,-0.0782494,0.0331742,0.85333,0.504193,-0.128518,0.109303,-0.0632687,-0.105829,1,0.600943,-0.00140312,-0.288139,-0.0567871,0.00207791,-0.294822,0.95119,0.0911795,-21.9367,-18.4084,30.6526,0.238322,-0.0671519,0.959815,0.13209,26.6013,-30.4991,40.5648,0,0,0,0,0,0
437,1516399856,-0.157075,0.709357,0.635294,-0.261806,-0.140905,-0.0824375,-0.0782741,0.0331815,0.853356,0.50416,-0.128474,0.109306,-0.0632997,-0.105855,1,0.601433,-0.0015638,-0.288139,-0.0569076,0.00340709,-0.293886,0.951447,0.0914765,-21.8605,-18.5044,30.7126,0.237833,-0.0671292,0.959952,0.131988,26.5856,-30.6044,40.4413,0,0,0,0,0,0
438,1516399880,-0.155654,0.711742,0.633841,-0.259694,-0.140957,-0.0823931,-0.0783691,0.0325755,0.853702,0.503804,-0.127724,0.109314,-0.0634605,-0.105987,1,0.601106,-0.00272872,-0.288302,-0.0571888,0.00709694,-0.292195,0.951823,0.092757,-21.7318,-18.9993,31.052,0.238666,-0.0675069,0.959864,0.130928,26.5488,-30.8494,40.1527,0,0,0,0,0,0
439,1516399885,-0.155286,0.712839,0.632989,-0.258984,-0.140977,-0.0823607,-0.0784232,0.0321191,0.853866,0.503654,-0.127332,0.109316,-0.0634963,-0.106018,1,0.600943,-0.00188516,-0.288302,-0.0575101,0.00709694,-0.292195,0.951823,0.092757,-21.7318,-18.9993,31.052,0.238593,-0.0673718,0.959898,0.130883,26.6187,-30.9541,40.0178,0,0,0,0,0,0
440,1516399895,-0.155286,0.712839,0.632989,-0.258984,-0.140977,-0.0823607,-0.0784232,0.0321191,0.853866,0.503654,-0.127332,0.109316,-0.0634963,-0.106018,1,0.600943,-0.00188516,-0.288302,-0.0575101,0.00953048,-0.291957,0.951802,0.0935037,-21.7428,-19.1918,31.1529,0.238593,-0.0673718,0.959898,0.130883,26.6187,-30.9541,40.0178,0,0,0,0,0,0
441,1516399921,-0.155158,0.714954,0.631173,-0.257657,-0.140981,-0.082293,-0.0785076,0.0315292,0.8541,0.503424,-0.126816,0.109294,-0.0635862,-0.106077,1,0.600943,-0.00180482,-0.287812,-0.0572691,0.0124765,-0.290317,0.952139,0.0948302,-21.5102,-19.4327,31.3053,0.238914,-0.0672655,0.959926,0.130143,26.5845,-31.1124,39.7502,0,0,0,0,0,0
442,1516399935,-0.154646,0.717026,0.629455,-0.256408,-0.14103,-0.0822561,-0.0785803,0.0313206,0.854193,0.50337,-0.126459,0.109296,-0.0636518,-0.10611,1,0.600779,-0.000961257,-0.288302,-0.0576708,0.0165756,-0.288217,0.952592,0.0960457,-21.1977,-19.7221,31.4906,0.239004,-0.067278,0.960052,0.12904,26.6414,-31.0991,39.5152,0,0,0,0,0,0
443,1516399961,-0.153574,0.72117,0.626046,-0.253763,-0.14115,-0.0821856,-0.078713,0.0302678,0.854421,0.503338,-0.125299,0.109284,-0.063759,-0.106098,1,0.600616,-0.000800578,-0.287976,-0.0576306,0.0218954,-0.285991,0.952997,0.0976015,-20.8872,-20.0602,31.6996,0.237827,-0.0665207,0.960582,0.127654,26.5975,-30.7815,39.1731,0,0,0,0,0,0
444,1516399975,-0.153264,0.72265,0.624784,-0.25285,-0.141181,-0.0821614,-0.0787508,0.0302423,0.854232,0.503743,-0.124968,0.109285,-0.0637812,-0.106071,1,0.601106,-0.000439052,-0.288466,-0.057711,0.0288788,-0.284568,0.953102,0.0989093,-20.6634,-20.4957,31.948,0.238529,-0.0664769,0.960463,0.127262,26.5846,-30.6642,39.0725,0,0,0,0,0,0
445,1516400000,-0.153606,0.728379,0.619564,-0.249018,-0.141274,-0.0820592,-0.0788997,0.0296233,0.854103,0.504444,-0.123156,0.109318,-0.0638919,-0.105904,1,0.600943,-0.0019655,-0.288629,-0.0569478,0.0384751,-0.282089,0.953282,0.100988,-20.3645,-21.2084,32.2828,0.238107,-0.0658871,0.960861,0.125341,26.4611,-30.0411,38.7837,0,0,0,0,0,0
446,1516400006,-0.153719,0.730473,0.6176,-0.24769,-0.141305,-0.0820252,-0.0789613,0.0293222,0.854084,0.504608,-0.122682,0.109325,-0.0639124,-0.105851,1,0.601106,-0.00108177,-0.287812,-0.0579922,0.0416952,-0.280968,0.953376,0.101949,-20.2925,-21.5336,32.3948,0.237522,-0.0651494,0.961168,0.124478,26.3631,-29.7885,38.6943,0,0,0,0,0,0
447,1516400041,-0.153695,0.736922,0.61149,-0.243728,-0.141395,-0.0819292,-0.0792014,0.0291803,0.853425,0.506235,-0.120582,0.109381,-0.0639888,-0.105636,1,0.600943,-0.00148346,-0.287976,-0.0580323,0.0515983,-0.278428,0.953487,0.10333,-19.9914,-22.7251,32.7211,0.235853,-0.063126,0.961871,0.123262,26.1544,-29.032,38.4122,0,0,0,0,0,0
448,1516400045,-0.153751,0.737963,0.610479,-0.243076,-0.141417,-0.0819173,-0.0792563,0.0297802,0.853045,0.506994,-0.11994,0.109414,-0.0640214,-0.105545,1,0.600943,-0.000961257,-0.288139,-0.0575905,0.054059,-0.277774,0.953669,0.102149,-19.9252,-23.0672,32.8959,0.234836,-0.0619529,0.96232,0.122286,26.0565,-28.7802,38.3207,0,0,0,0,0,0
449,1516400082,-0.154684,0.742397,0.606243,-0.239558,-0.141504,-0.0818355,-0.0795074,0.0303733,0.852285,0.508547,-0.118605,0.109443,-0.0640575,-0.10545,1,0.601106,-0.00260821,-0.288139,-0.0575503,0.0601318,-0.276002,0.953878,0.101604,-19.4655,-23.9826,33.326,0.231772,-0.0590992,0.963497,0.120258,26.1154,-28.2773,38.1038,0,0,0,0,0,0
450,1516400086,-0.155285,0.744737,0.604056,-0.237422,-0.141588,-0.0817781,-0.0796939,0.0311482,0.85138,0.510327,-0.117251,0.109447,-0.0640877,-0.105371,1,0.600943,-0.00148346,-0.288629,-0.0567469,0.0613624,-0.274978,0.954218,0.100447,-19.3175,-24.3755,33.5284,0.230914,-0.0582259,0.963785,0.12003,26.1102,-28.1768,38.0624,0,0,0,0,0,0
451,1516400112,-0.15566,0.745698,0.603226,-0.236269,-0.141629,-0.0817429,-0.079785,0.0318465,0.850638,0.511739,-0.116292,0.109441,-0.0641075,-0.105318,1,0.60127,-0.00220652,-0.287322,-0.0573896,0.0636342,-0.274323,0.954377,0.0993126,-19.1777,-24.9661,33.8215,0.228998,-0.0564543,0.964402,0.119586,26.1765,-27.8254,37.9059,0,0,0,0,0,0
452,1516400117,-0.156064,0.746509,0.602509,-0.23527,-0.141661,-0.0817072,-0.0798698,0.0324435,0.850177,0.51258,-0.115792,0.109428,-0.0641252,-0.105274,1,0.600943,-0.00252787,-0.287322,-0.0579118,0.0651091,-0.274012,0.954466,0.098349,-19.0305,-25.2776,34.0401,0.228998,-0.0564543,0.964402,0.119586,26.1739,-27.7753,37.885,0,0,0,0,0,0
453,1516400126,-0.156743,0.747859,0.601369,-0.23344,-0.141707,-0.081634,-0.0800234,0.0334039,0.849463,0.513873,-0.115027,0.109419,-0.0641511,-0.105214,1,0.600126,-0.000840748,-0.288629,-0.0601212,0.0654793,-0.274136,0.95447,0.0977159,-18.958,-25.5244,34.1619,0.227906,-0.0551685,0.964779,0.119232,26.0732,-27.4745,37.7699,0,0,0,0,0,0
454,1516400136,-0.157316,0.748729,0.600676,-0.232047,-0.141745,-0.0815719,-0.0801373,0.0351144,0.848301,0.515915,-0.113948,0.109441,-0.0642154,-0.10507,1,0.600779,-0.0006399,-0.289282,-0.0568273,0.0654793,-0.274136,0.95447,0.0977159,-18.958,-25.5244,34.1619,0.227906,-0.0551685,0.964779,0.119232,26.0732,-27.4745,37.7699,0,0,0,0,0,0
