frame,timestamp,gripL_ow,gripL_ox,gripL_oy,gripL_oz,gripL_px,gripL_py,gripL_pz,gripR_ow,gripR_ox,gripR_oy,gripR_oz,gripR_px,gripR_py,gripR_pz,clutch,gripL_jaw_p,gripL_jaw_f,gripR_jaw_p,gripR_jaw_f,omniL_ow,omniL_ox,omniL_oy,omniL_oz,omniL_px,omniL_py,omniL_pz,omniR_ow,omniR_ox,omniR_oy,omniR_oz,omniR_px,omniR_py,omniR_pz,omnil_fx,omnil_fy,omnil_fz,omnir_fx,omnir_fy,omnir_fz
28,1516772634,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164817,0.677531,0.679139,-0.229255,0.0998084,-0.0660121,-0.11157,0,0.599963,-0.000720239,0.599963,0.00129823,-0.0881044,-0.145153,0.957027,0.23509,5.91387,-71.2662,-3.10996,0.241439,-0.0687465,0.945238,0.208583,-32.6911,-65.4212,14.6075,-0.00617027,1.08195,-0.172418,6.98589,18.4802,1.15077
29,1516772646,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164817,0.677531,0.679139,-0.229255,0.0998084,-0.0660121,-0.11157,0,0.599963,8.31538e-05,0.599963,0.00149908,-0.0886683,-0.145065,0.956823,0.235761,5.91387,-71.2662,-3.10996,0.241433,-0.0687611,0.945282,0.208385,-32.6998,-65.3983,14.656,-0.00617027,1.08195,-0.172418,6.98589,18.4802,1.15077
30,1516772667,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164817,0.677531,0.679139,-0.229255,0.0998084,-0.0660121,-0.11157,0,0.599963,-0.000559561,0.599963,0.00105721,-0.0881354,-0.145601,0.956674,0.236234,5.91387,-71.2662,-3.10996,0.241433,-0.0687611,0.945282,0.208385,-32.6975,-65.3454,14.6431,-0.00617027,1.08195,-0.172418,6.98589,18.4802,1.15077
31,1516772676,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164817,0.677531,0.679139,-0.229255,0.0998084,-0.0660121,-0.11157,0,0.599963,-0.000479221,0.599963,0.00121789,-0.088363,-0.145999,0.956302,0.237408,5.98182,-71.2662,-3.11241,0.240944,-0.0683771,0.94543,0.208406,-32.6952,-65.2926,14.6302,-0.00617027,1.08195,-0.172418,6.98589,18.4802,1.15077
32,1516772696,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164817,0.677531,0.679139,-0.229255,0.0998084,-0.0660121,-0.11157,0,0.599963,-0.000358712,0.599963,0.00125806,-0.0883783,-0.146223,0.956124,0.237979,5.98182,-71.2662,-3.11241,0.240944,-0.0683771,0.94543,0.208406,-32.6952,-65.2926,14.6302,-0.142062,1.08195,-0.167526,6.98589,18.4802,1.15077
33,1516772704,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164817,0.677531,0.679139,-0.229255,0.0998084,-0.0660121,-0.11157,0,0.599963,-0.000519391,0.599963,0.00149908,-0.0885902,-0.146397,0.955928,0.238581,6.04976,-71.2662,-3.11488,0.240938,-0.0683915,0.945474,0.208207,-32.7038,-65.2696,14.6786,-0.142062,1.08195,-0.167526,6.98589,18.4802,1.15077
34,1516772716,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164817,0.677531,0.679139,-0.229255,0.0998084,-0.0660121,-0.11157,0,0.599963,-0.000117694,0.599963,0.000695683,-0.0886054,-0.146621,0.95575,0.239152,6.04976,-71.2662,-3.11488,0.240449,-0.0680073,0.945622,0.208228,-32.7038,-65.2696,14.6786,-0.277952,1.08195,-0.162579,6.98589,18.4802,1.15077
35,1516772738,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164817,0.677531,0.679139,-0.229255,0.0998084,-0.0660121,-0.11157,0,0.599963,-0.000318543,0.599963,0.000615344,-0.0886054,-0.146621,0.95575,0.239152,6.04976,-71.2662,-3.11488,0.241054,-0.0678742,0.945468,0.208271,-32.7015,-65.2168,14.6657,-0.277952,1.08195,-0.162579,6.98589,18.4802,1.15077
36,1516772746,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164817,0.677531,0.679139,-0.229255,0.0998084,-0.0660121,-0.11157,0,0.599963,-0.000117694,0.599963,0.000374326,-0.0888019,-0.146572,0.955732,0.239182,6.11771,-71.2662,-3.11738,0.240443,-0.0680217,0.945666,0.208029,-32.7102,-65.1938,14.7141,-0.277952,1.08195,-0.162579,6.98589,18.4802,1.15077
37,1516772756,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164817,0.677531,0.679139,-0.229255,0.0998084,-0.0660121,-0.11157,0,0.599963,-0.000278373,0.599963,0.0013384,-0.0888019,-0.146572,0.955732,0.239182,6.11771,-71.2662,-3.11738,0.241048,-0.0678887,0.945512,0.208073,-32.7102,-65.1938,14.7141,-0.41384,1.08195,-0.157576,6.98589,18.4802,1.15077
